STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER
48,453,045700,1400000US48453045700,48453045700,457,Census Tract 457,TX,Travis County,Texas,CT,2907534,0
48,453,046500,1400000US48453046500,48453046500,465,Census Tract 465,TX,Travis County,Texas,CT,3764066,679
48,453,002439,1400000US48453002439,48453002439,24.39,Census Tract 24.39,TX,Travis County,Texas,CT,2964898,0
48,453,042100,1400000US48453042100,48453042100,421,Census Tract 421,TX,Travis County,Texas,CT,3391126,0
48,201,253202,1400000US48201253202,48201253202,2532.02,Census Tract 2532.02,TX,Harris County,Texas,CT,18909551,222794
48,201,252902,1400000US48201252902,48201252902,2529.02,Census Tract 2529.02,TX,Harris County,Texas,CT,9980542,312626
48,201,432302,1400000US48201432302,48201432302,4323.02,Census Tract 4323.02,TX,Harris County,Texas,CT,251993,0
48,201,240707,1400000US48201240707,48201240707,2407.07,Census Tract 2407.07,TX,Harris County,Texas,CT,5043648,12911
48,201,421203,1400000US48201421203,48201421203,4212.03,Census Tract 4212.03,TX,Harris County,Texas,CT,221652,0
48,201,451404,1400000US48201451404,48201451404,4514.04,Census Tract 4514.04,TX,Harris County,Texas,CT,562335,0
48,201,543006,1400000US48201543006,48201543006,5430.06,Census Tract 5430.06,TX,Harris County,Texas,CT,12097278,1863
48,201,542107,1400000US48201542107,48201542107,5421.07,Census Tract 5421.07,TX,Harris County,Texas,CT,1376778,0
48,201,312501,1400000US48201312501,48201312501,3125.01,Census Tract 3125.01,TX,Harris County,Texas,CT,981123,0
48,201,313901,1400000US48201313901,48201313901,3139.01,Census Tract 3139.01,TX,Harris County,Texas,CT,2121785,0
48,201,350604,1400000US48201350604,48201350604,3506.04,Census Tract 3506.04,TX,Harris County,Texas,CT,1453280,0
48,201,410801,1400000US48201410801,48201410801,4108.01,Census Tract 4108.01,TX,Harris County,Texas,CT,527010,0
48,201,520301,1400000US48201520301,48201520301,5203.01,Census Tract 5203.01,TX,Harris County,Texas,CT,673256,0
48,201,410704,1400000US48201410704,48201410704,4107.04,Census Tract 4107.04,TX,Harris County,Texas,CT,504327,0
48,201,432003,1400000US48201432003,48201432003,4320.03,Census Tract 4320.03,TX,Harris County,Texas,CT,358651,0
48,201,551501,1400000US48201551501,48201551501,5515.01,Census Tract 5515.01,TX,Harris County,Texas,CT,3863838,436
48,201,554809,1400000US48201554809,48201554809,5548.09,Census Tract 5548.09,TX,Harris County,Texas,CT,7448515,103743
48,201,350104,1400000US48201350104,48201350104,3501.04,Census Tract 3501.04,TX,Harris County,Texas,CT,5634357,54772
48,201,251903,1400000US48201251903,48201251903,2519.03,Census Tract 2519.03,TX,Harris County,Texas,CT,23464187,4786992
48,453,002440,1400000US48453002440,48453002440,24.40,Census Tract 24.40,TX,Travis County,Texas,CT,10890257,2757
48,453,002442,1400000US48453002442,48453002442,24.42,Census Tract 24.42,TX,Travis County,Texas,CT,1237089,0
48,453,042500,1400000US48453042500,48453042500,425,Census Tract 425,TX,Travis County,Texas,CT,57952673,30002
48,453,046400,1400000US48453046400,48453046400,464,Census Tract 464,TX,Travis County,Texas,CT,3349633,11900
48,453,033900,1400000US48453033900,48453033900,339,Census Tract 339,TX,Travis County,Texas,CT,14590080,323944
48,453,032800,1400000US48453032800,48453032800,328,Census Tract 328,TX,Travis County,Texas,CT,2186531,0
48,453,042800,1400000US48453042800,48453042800,428,Census Tract 428,TX,Travis County,Texas,CT,4102816,0
48,201,240804,1400000US48201240804,48201240804,2408.04,Census Tract 2408.04,TX,Harris County,Texas,CT,896201,0
48,201,241302,1400000US48201241302,48201241302,2413.02,Census Tract 2413.02,TX,Harris County,Texas,CT,9525933,62728
48,201,250305,1400000US48201250305,48201250305,2503.05,Census Tract 2503.05,TX,Harris County,Texas,CT,2370769,0
48,201,551901,1400000US48201551901,48201551901,5519.01,Census Tract 5519.01,TX,Harris County,Texas,CT,377313,0
48,201,240903,1400000US48201240903,48201240903,2409.03,Census Tract 2409.03,TX,Harris County,Texas,CT,3197800,63459
48,201,241104,1400000US48201241104,48201241104,2411.04,Census Tract 2411.04,TX,Harris County,Texas,CT,4721163,0
48,201,550201,1400000US48201550201,48201550201,5502.01,Census Tract 5502.01,TX,Harris County,Texas,CT,787306,619
48,201,521702,1400000US48201521702,48201521702,5217.02,Census Tract 5217.02,TX,Harris County,Texas,CT,1407194,469
48,201,554908,1400000US48201554908,48201554908,5549.08,Census Tract 5549.08,TX,Harris County,Texas,CT,5552671,47499
48,201,250405,1400000US48201250405,48201250405,2504.05,Census Tract 2504.05,TX,Harris County,Texas,CT,2572110,0
48,201,250201,1400000US48201250201,48201250201,2502.01,Census Tract 2502.01,TX,Harris County,Texas,CT,4619977,13380
48,201,541207,1400000US48201541207,48201541207,5412.07,Census Tract 5412.07,TX,Harris County,Texas,CT,2265754,10603
48,201,552901,1400000US48201552901,48201552901,5529.01,Census Tract 5529.01,TX,Harris County,Texas,CT,1939693,4908
48,201,542004,1400000US48201542004,48201542004,5420.04,Census Tract 5420.04,TX,Harris County,Texas,CT,1375291,0
48,201,543004,1400000US48201543004,48201543004,5430.04,Census Tract 5430.04,TX,Harris County,Texas,CT,33734165,662177
48,201,422403,1400000US48201422403,48201422403,4224.03,Census Tract 4224.03,TX,Harris County,Texas,CT,903564,0
48,201,421602,1400000US48201421602,48201421602,4216.02,Census Tract 4216.02,TX,Harris County,Texas,CT,845074,0
48,201,555703,1400000US48201555703,48201555703,5557.03,Census Tract 5557.03,TX,Harris County,Texas,CT,3845491,9091
48,201,411901,1400000US48201411901,48201411901,4119.01,Census Tract 4119.01,TX,Harris County,Texas,CT,969064,0
48,201,251505,1400000US48201251505,48201251505,2515.05,Census Tract 2515.05,TX,Harris County,Texas,CT,2597403,6404
48,491,020514,1400000US48491020514,48491020514,205.14,Census Tract 205.14,TX,Williamson County,Texas,CT,2245661,0
48,491,020713,1400000US48491020713,48491020713,207.13,Census Tract 207.13,TX,Williamson County,Texas,CT,2195361,3686
48,491,020330,1400000US48491020330,48491020330,203.30,Census Tract 203.30,TX,Williamson County,Texas,CT,111201425,533724
48,201,421802,1400000US48201421802,48201421802,4218.02,Census Tract 4218.02,TX,Harris County,Texas,CT,861216,0
48,201,541302,1400000US48201541302,48201541302,5413.02,Census Tract 5413.02,TX,Harris County,Texas,CT,2133821,1127
48,201,334101,1400000US48201334101,48201334101,3341.01,Census Tract 3341.01,TX,Harris County,Texas,CT,15542211,147177
48,201,553202,1400000US48201553202,48201553202,5532.02,Census Tract 5532.02,TX,Harris County,Texas,CT,1919956,58252
48,201,552003,1400000US48201552003,48201552003,5520.03,Census Tract 5520.03,TX,Harris County,Texas,CT,2668142,697
48,201,241002,1400000US48201241002,48201241002,2410.02,Census Tract 2410.02,TX,Harris County,Texas,CT,13629405,381578
48,201,454503,1400000US48201454503,48201454503,4545.03,Census Tract 4545.03,TX,Harris County,Texas,CT,1451197,0
48,201,250102,1400000US48201250102,48201250102,2501.02,Census Tract 2501.02,TX,Harris County,Texas,CT,6038331,34293
48,201,432303,1400000US48201432303,48201432303,4323.03,Census Tract 4323.03,TX,Harris County,Texas,CT,1071858,0
48,201,451405,1400000US48201451405,48201451405,4514.05,Census Tract 4514.05,TX,Harris County,Texas,CT,617836,0
48,201,451904,1400000US48201451904,48201451904,4519.04,Census Tract 4519.04,TX,Harris County,Texas,CT,1493176,951
48,201,331502,1400000US48201331502,48201331502,3315.02,Census Tract 3315.02,TX,Harris County,Texas,CT,7057259,36078
48,201,413302,1400000US48201413302,48201413302,4133.02,Census Tract 4133.02,TX,Harris County,Texas,CT,1749086,20820
48,201,542105,1400000US48201542105,48201542105,5421.05,Census Tract 5421.05,TX,Harris County,Texas,CT,3183488,1572
48,201,321002,1400000US48201321002,48201321002,3210.02,Census Tract 3210.02,TX,Harris County,Texas,CT,2658340,7852
48,201,551202,1400000US48201551202,48201551202,5512.02,Census Tract 5512.02,TX,Harris County,Texas,CT,1575329,1431
48,201,552502,1400000US48201552502,48201552502,5525.02,Census Tract 5525.02,TX,Harris County,Texas,CT,2809294,3257
48,201,552801,1400000US48201552801,48201552801,5528.01,Census Tract 5528.01,TX,Harris County,Texas,CT,3588190,20047
48,201,534204,1400000US48201534204,48201534204,5342.04,Census Tract 5342.04,TX,Harris County,Texas,CT,2270985,24571
48,201,534205,1400000US48201534205,48201534205,5342.05,Census Tract 5342.05,TX,Harris County,Texas,CT,2500993,10953
48,201,541004,1400000US48201541004,48201541004,5410.04,Census Tract 5410.04,TX,Harris County,Texas,CT,3696359,10523
48,201,554905,1400000US48201554905,48201554905,5549.05,Census Tract 5549.05,TX,Harris County,Texas,CT,9803923,196112
48,201,553804,1400000US48201553804,48201553804,5538.04,Census Tract 5538.04,TX,Harris County,Texas,CT,2728600,21917
48,121,021520,1400000US48121021520,48121021520,215.20,Census Tract 215.20,TX,Denton County,Texas,CT,1795824,0
48,121,021619,1400000US48121021619,48121021619,216.19,Census Tract 216.19,TX,Denton County,Texas,CT,10518331,146376
48,123,970500,1400000US48123970500,48123970500,9705,Census Tract 9705,TX,DeWitt County,Texas,CT,510436491,527214
48,325,000101,1400000US48325000101,48325000101,1.01,Census Tract 1.01,TX,Medina County,Texas,CT,140513121,838666
48,085,030802,1400000US48085030802,48085030802,308.02,Census Tract 308.02,TX,Collin County,Texas,CT,4356947,98355
48,089,750400,1400000US48089750400,48089750400,7504,Census Tract 7504,TX,Colorado County,Texas,CT,584250013,4682556
48,091,310100,1400000US48091310100,48091310100,3101,Census Tract 3101,TX,Comal County,Texas,CT,3449254,58374
48,091,310501,1400000US48091310501,48091310501,3105.01,Census Tract 3105.01,TX,Comal County,Texas,CT,4467425,101681
48,097,001100,1400000US48097001100,48097001100,11,Census Tract 11,TX,Cooke County,Texas,CT,22381076,86929
48,051,970201,1400000US48051970201,48051970201,9702.01,Census Tract 9702.01,TX,Burleson County,Texas,CT,261534929,4154525
48,097,000701,1400000US48097000701,48097000701,7.01,Census Tract 7.01,TX,Cooke County,Texas,CT,156645186,30937346
48,097,000702,1400000US48097000702,48097000702,7.02,Census Tract 7.02,TX,Cooke County,Texas,CT,124814380,8022512
48,497,150405,1400000US48497150405,48497150405,1504.05,Census Tract 1504.05,TX,Wise County,Texas,CT,193905624,38324993
48,001,951002,1400000US48001951002,48001951002,9510.02,Census Tract 9510.02,TX,Anderson County,Texas,CT,258729740,2920309
48,453,043300,1400000US48453043300,48453043300,433,Census Tract 433,TX,Travis County,Texas,CT,1146286,0
48,497,150103,1400000US48497150103,48497150103,1501.03,Census Tract 1501.03,TX,Wise County,Texas,CT,195415842,580548
48,497,150104,1400000US48497150104,48497150104,1501.04,Census Tract 1501.04,TX,Wise County,Texas,CT,102858968,0
48,497,150404,1400000US48497150404,48497150404,1504.04,Census Tract 1504.04,TX,Wise County,Texas,CT,241740712,112894
48,453,034100,1400000US48453034100,48453034100,341,Census Tract 341,TX,Travis County,Texas,CT,3690375,0
48,453,034600,1400000US48453034600,48453034600,346,Census Tract 346,TX,Travis County,Texas,CT,9502566,0
48,453,044000,1400000US48453044000,48453044000,440,Census Tract 440,TX,Travis County,Texas,CT,2344438,0
48,453,002215,1400000US48453002215,48453002215,22.15,Census Tract 22.15,TX,Travis County,Texas,CT,11588865,7174
48,453,041200,1400000US48453041200,48453041200,412,Census Tract 412,TX,Travis County,Texas,CT,3220267,0
48,453,044800,1400000US48453044800,48453044800,448,Census Tract 448,TX,Travis County,Texas,CT,9900586,0
48,453,036500,1400000US48453036500,48453036500,365,Census Tract 365,TX,Travis County,Texas,CT,118159082,1065782
48,339,693002,1400000US48339693002,48339693002,6930.02,Census Tract 6930.02,TX,Montgomery County,Texas,CT,54167850,60680
48,113,017307,1400000US48113017307,48113017307,173.07,Census Tract 173.07,TX,Dallas County,Texas,CT,2949874,0
48,439,122902,1400000US48439122902,48439122902,1229.02,Census Tract 1229.02,TX,Tarrant County,Texas,CT,1355017,0
48,439,104202,1400000US48439104202,48439104202,1042.02,Census Tract 1042.02,TX,Tarrant County,Texas,CT,2149693,0
48,439,111027,1400000US48439111027,48439111027,1110.27,Census Tract 1110.27,TX,Tarrant County,Texas,CT,8293916,7236
48,113,007828,1400000US48113007828,48113007828,78.28,Census Tract 78.28,TX,Dallas County,Texas,CT,1117489,0
48,113,013013,1400000US48113013013,48113013013,130.13,Census Tract 130.13,TX,Dallas County,Texas,CT,2765662,0
48,113,020900,1400000US48113020900,48113020900,209,Census Tract 209,TX,Dallas County,Texas,CT,5331818,0
48,113,017308,1400000US48113017308,48113017308,173.08,Census Tract 173.08,TX,Dallas County,Texas,CT,2965961,0
48,113,016631,1400000US48113016631,48113016631,166.31,Census Tract 166.31,TX,Dallas County,Texas,CT,5139731,12676
48,113,017204,1400000US48113017204,48113017204,172.04,Census Tract 172.04,TX,Dallas County,Texas,CT,2888347,1087
48,113,016709,1400000US48113016709,48113016709,167.09,Census Tract 167.09,TX,Dallas County,Texas,CT,29486990,36015
48,113,011603,1400000US48113011603,48113011603,116.03,Census Tract 116.03,TX,Dallas County,Texas,CT,4950867,0
48,113,017706,1400000US48113017706,48113017706,177.06,Census Tract 177.06,TX,Dallas County,Texas,CT,4036540,5969
48,113,018158,1400000US48113018158,48113018158,181.58,Census Tract 181.58,TX,Dallas County,Texas,CT,21339650,105457
48,439,111318,1400000US48439111318,48439111318,1113.18,Census Tract 1113.18,TX,Tarrant County,Texas,CT,18316507,128691
48,439,111020,1400000US48439111020,48439111020,1110.20,Census Tract 1110.20,TX,Tarrant County,Texas,CT,1441629,0
48,439,113119,1400000US48439113119,48439113119,1131.19,Census Tract 1131.19,TX,Tarrant County,Texas,CT,2392294,107452
48,113,016416,1400000US48113016416,48113016416,164.16,Census Tract 164.16,TX,Dallas County,Texas,CT,8428750,10962522
48,113,008401,1400000US48113008401,48113008401,84.01,Census Tract 84.01,TX,Dallas County,Texas,CT,2035917,0
48,113,018156,1400000US48113018156,48113018156,181.56,Census Tract 181.56,TX,Dallas County,Texas,CT,2758051,82618
48,113,007834,1400000US48113007834,48113007834,78.34,Census Tract 78.34,TX,Dallas County,Texas,CT,492254,0
48,113,009002,1400000US48113009002,48113009002,90.02,Census Tract 90.02,TX,Dallas County,Texas,CT,1697201,0
48,113,016805,1400000US48113016805,48113016805,168.05,Census Tract 168.05,TX,Dallas County,Texas,CT,2261097,0
48,113,011604,1400000US48113011604,48113011604,116.04,Census Tract 116.04,TX,Dallas County,Texas,CT,5048643,12217
48,113,018144,1400000US48113018144,48113018144,181.44,Census Tract 181.44,TX,Dallas County,Texas,CT,2944495,52850
48,439,114107,1400000US48439114107,48439114107,1141.07,Census Tract 1141.07,TX,Tarrant County,Texas,CT,8521515,3905214
48,439,106521,1400000US48439106521,48439106521,1065.21,Census Tract 1065.21,TX,Tarrant County,Texas,CT,5325240,0
48,439,113940,1400000US48439113940,48439113940,1139.40,Census Tract 1139.40,TX,Tarrant County,Texas,CT,5054200,17320
48,121,021526,1400000US48121021526,48121021526,215.26,Census Tract 215.26,TX,Denton County,Texas,CT,5864296,3980
48,121,021647,1400000US48121021647,48121021647,216.47,Census Tract 216.47,TX,Denton County,Texas,CT,1221812,0
48,113,000410,1400000US48113000410,48113000410,4.10,Census Tract 4.10,TX,Dallas County,Texas,CT,3054634,530047
48,113,016637,1400000US48113016637,48113016637,166.37,Census Tract 166.37,TX,Dallas County,Texas,CT,1961046,12088
48,113,014319,1400000US48113014319,48113014319,143.19,Census Tract 143.19,TX,Dallas County,Texas,CT,369103,0
48,113,015405,1400000US48113015405,48113015405,154.05,Census Tract 154.05,TX,Dallas County,Texas,CT,4239056,6128
48,113,014139,1400000US48113014139,48113014139,141.39,Census Tract 141.39,TX,Dallas County,Texas,CT,387693,0
48,113,015001,1400000US48113015001,48113015001,150.01,Census Tract 150.01,TX,Dallas County,Texas,CT,1955976,0
48,113,016203,1400000US48113016203,48113016203,162.03,Census Tract 162.03,TX,Dallas County,Texas,CT,507822,0
48,113,016414,1400000US48113016414,48113016414,164.14,Census Tract 164.14,TX,Dallas County,Texas,CT,893862,0
48,113,000502,1400000US48113000502,48113000502,5.02,Census Tract 5.02,TX,Dallas County,Texas,CT,936133,0
48,439,111015,1400000US48439111015,48439111015,1110.15,Census Tract 1110.15,TX,Tarrant County,Texas,CT,3704413,0
48,439,113956,1400000US48439113956,48439113956,1139.56,Census Tract 1139.56,TX,Tarrant County,Texas,CT,9716828,101732
48,201,312602,1400000US48201312602,48201312602,3126.02,Census Tract 3126.02,TX,Harris County,Texas,CT,523990,0
48,201,410802,1400000US48201410802,48201410802,4108.02,Census Tract 4108.02,TX,Harris County,Texas,CT,502835,0
48,201,411503,1400000US48201411503,48201411503,4115.03,Census Tract 4115.03,TX,Harris County,Texas,CT,895926,0
48,201,553405,1400000US48201553405,48201553405,5534.05,Census Tract 5534.05,TX,Harris County,Texas,CT,3308135,14966
48,201,433006,1400000US48201433006,48201433006,4330.06,Census Tract 4330.06,TX,Harris County,Texas,CT,282672,0
48,201,451406,1400000US48201451406,48201451406,4514.06,Census Tract 4514.06,TX,Harris County,Texas,CT,1094260,0
48,201,431206,1400000US48201431206,48201431206,4312.06,Census Tract 4312.06,TX,Harris County,Texas,CT,451838,6042
48,201,552303,1400000US48201552303,48201552303,5523.03,Census Tract 5523.03,TX,Harris County,Texas,CT,1163631,1609
48,121,020122,1400000US48121020122,48121020122,201.22,Census Tract 201.22,TX,Denton County,Texas,CT,5122866,43143
48,121,020124,1400000US48121020124,48121020124,201.24,Census Tract 201.24,TX,Denton County,Texas,CT,3393721,798
48,113,001902,1400000US48113001902,48113001902,19.02,Census Tract 19.02,TX,Dallas County,Texas,CT,671034,0
48,113,001705,1400000US48113001705,48113001705,17.05,Census Tract 17.05,TX,Dallas County,Texas,CT,940705,0
48,113,006702,1400000US48113006702,48113006702,67.02,Census Tract 67.02,TX,Dallas County,Texas,CT,945873,0
48,113,011003,1400000US48113011003,48113011003,110.03,Census Tract 110.03,TX,Dallas County,Texas,CT,2432482,0
48,113,014209,1400000US48113014209,48113014209,142.09,Census Tract 142.09,TX,Dallas County,Texas,CT,1131054,119383
48,113,019052,1400000US48113019052,48113019052,190.52,Census Tract 190.52,TX,Dallas County,Texas,CT,1470953,0
